tic,year,quarter,timestamp_p,section,section_id,speaker_name_P,speaker_title_P,presentation_text,finberttone_expected_value,finberttone_cumulative_tone,finberttone_change_point
JOUT,2021,4,510.461,Pre,64,David Johnson,Vice President and Chief Financial Officer,"In addition, we've invested in adding capacity and incremental resources where appropriate.",0.031061017,26.4605493,0
JOUT,2021,4,518.825,Pre,65,David Johnson,Vice President and Chief Financial Officer,"Despite higher raw material and freight costs, gross margins only dip slightly due to volume efficiencies and favorable product mix.",0.998228252,27.45877756,0
JOUT,2021,4,526.349,Pre,66,David Johnson,Vice President and Chief Financial Officer,"Now, in the near term, we expect gross margins to be pressured due to supply chain issues, and we're taking appropriate mitigation actions.",-0.99999961,26.45877795,0
JOUT,2021,4,540.414,Pre,67,David Johnson,Vice President and Chief Financial Officer,"Operating expenses were $28.9 million higher versus the prior year due to largely volume-related expenses, as well as increased headcount and people costs, but it declined as a percentage of sales versus fiscal 2020.",0.867155991,27.32593394,0
JOUT,2021,4,545.525,Pre,68,David Johnson,Vice President and Chief Financial Officer,"Net income for the year was $83.4 million, up 51% from the prior fiscal quarter.",0.999999632,28.32593357,0
JOUT,2021,4,547.656,Pre,69,David Johnson,Vice President and Chief Financial Officer,The effective tax rate is 26.2% compared to last year's rate of 25.1%.,-3.85E-05,28.32589512,0
JOUT,2021,4,550.346,Pre,70,David Johnson,Vice President and Chief Financial Officer,"Next year, we expect the tax rate to be in the mid-20s.",-3.70E-05,28.32585807,0
JOUT,2021,4,566.432,Pre,71,David Johnson,Vice President and Chief Financial Officer,"Looking ahead, demand remains healthy, and we're focused on managing ongoing supply chain pressures, including maintaining higher-than-normal inventory levels to meet demand.",0.999999233,29.32585731,0
JOUT,2021,4,577.461,Pre,72,David Johnson,Vice President and Chief Financial Officer,"Our strong balance sheet and healthy cash position continues to enable us to invest in strategic opportunities to strengthen the business, while consistently paying dividends to our shareholders.",0.999999994,30.3258573,0
JOUT,2021,4,581.584,Pre,73,David Johnson,Vice President and Chief Financial Officer,Now I'll turn the call back over to the operator for the Q&A session.,-0.000199603,30.3256577,0
JOUT,2021,4,582.165,Pre,74,David Johnson,Vice President and Chief Financial Officer,Operator?,-0.000255705,30.32540199,0
JOUT,2021,4,584.567,Pre,75,Operator,Conference Operator,Thank you.,0.159266192,30.48466818,0
JOUT,2021,4,589.267,Pre,76,Operator,Conference Operator,"Again, ladies and gentlemen, if you'd like to ask a question, please press star then one on your touch-tone telephone.",-0.00029009,30.48437809,0
JOUT,2021,4,590.747,Pre,77,Operator,Conference Operator,"One moment, please.",-0.001436669,30.48294142,0
JOUT,2021,4,862.528,Pre,78,Operator,Conference Operator,Thank you.,0.159266192,30.64220762,0
JOUT,2021,4,869.611,Pre,79,Operator,Conference Operator,"One moment, please.",-0.001436669,30.64077095,0
JOUT,2021,4,892.702,Pre,80,Helen Johnson-Leopold,Chairman and Chief Executive Officer,Thank you.,0.159266192,30.80003714,0
JOUT,2021,4,895.002,Pre,81,Operator,Conference Operator,Thank you.,0.159266192,30.95930333,0
JOUT,2021,4,905.672,Pre,82,Operator,Conference Operator,Thank you.,0.159266192,31.11856952,0
JOUT,2021,4,1370.245,Pre,83,Operator,Conference Operator,Thank you.,0.159266192,31.27783572,0
JOUT,2021,4,1913.782,Pre,84,Operator,Conference Operator,"Today's call will be led by Helen Johnson-Leopold, Johnson Outdoors Chairman and Chief Executive Officer.",-4.94E-06,31.27783078,0
JOUT,2021,4,1918.764,Pre,85,Operator,Conference Operator,"Also on the call is David Johnson, Vice President and Chief Financial Officer.",-2.98E-05,31.277801,0
JOUT,2021,4,1923.706,Pre,86,Operator,Conference Operator,"Prior to the question and answer session, all participants will be placed in a listen-only mode.",-7.91E-06,31.2777931,0
JOUT,2021,4,1926.768,Pre,87,Operator,Conference Operator,"After prepared remarks, the question and answer session will begin.",-4.09E-05,31.27775217,0
JOUT,2021,4,1932.27,Pre,88,Operator,Conference Operator,"If you would like to answer a question during this time, please press star then the number one on your telephone keypad.",-0.000487009,31.27726516,0
JOUT,2021,4,1934.361,Pre,89,Operator,Conference Operator,This call is being recorded.,5.07E-05,31.27731586,0
JOUT,2021,4,1938.024,Pre,90,Operator,Conference Operator,Your participation implies consent to our recording this call.,1.26E-06,31.27731711,0
JOUT,2021,4,1941.646,Pre,91,Operator,Conference Operator,"If you do not agree to these terms, simply drop off the line.",-0.013613129,31.26370398,0
JOUT,2021,4,1948.13,Pre,92,Operator,Conference Operator,"Please go ahead, Ms.",-0.00733152,31.25637246,0
JOUT,2021,4,1950.131,Pre,93,Patricia Tennant,Investor Relations,Thank you.,0.159266192,31.41563866,0
JOUT,2021,4,1951.332,Pre,94,Patricia Tennant,Investor Relations,"Good morning, everyone.",0.500621597,31.91626025,0
JOUT,2021,4,1958.276,Pre,95,Patricia Tennant,Investor Relations,Thank you for joining us for our discussion of Johnson Outdoors results for the 2021 fiscal fourth quarter.,0.000130465,31.91639072,0
JOUT,2021,4,1966.31,Pre,96,Patricia Tennant,Investor Relations,"If you need a copy of today's news release, it is available at our website, at johnsonoutdoors.com under Investor Relations.",-2.62E-05,31.91636449,0
JOUT,2021,4,1971.431,Pre,97,Patricia Tennant,Investor Relations,I also need to remind you that this conference call may contain forward-looking statements.,-0.011139032,31.90522545,0
JOUT,2021,4,1977.813,Pre,98,Patricia Tennant,Investor Relations,These statements are made on the basis of our current views and assumptions and are not guarantees of future performance.,-0.008551744,31.89667371,0
JOUT,2021,4,1985.976,Pre,99,Patricia Tennant,Investor Relations,"Actual events may differ materially from those statements due to a number of factors, many beyond Johnson Outdoors control.",-0.032253284,31.86442043,0
JOUT,2021,4,1993.078,Pre,100,Patricia Tennant,Investor Relations,These risks and uncertainties include those listed in our press release and filings with the Security and Exchange Commission.,-0.348274382,31.51614604,0
JOUT,2021,4,1998.871,Pre,101,Patricia Tennant,Investor Relations,"If you have any questions following the call, please contact Dave Johnson or me.",-0.000847573,31.51529847,1
JOUT,2021,4,2004.752,Pre,102,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Thanks, Matt.",0.01527426,31.53057273,0
JOUT,2021,4,2013.893,Pre,103,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"I'll begin with an overview on the quarter and year-to-date results, and then I'll share perspective on the performance and outlook for our businesses.",1.23E-05,31.53058499,0
JOUT,2021,4,2040.079,Pre,104,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In fiscal 2021, total company revenue grew 26% to $752 million, profit surged 57% to $111 million, and net income was $83 million, or $8.21 per diluted share, a 51% improvement from the prior fiscal year.",0.999999996,32.53058498,0
JOUT,2021,4,2051.304,Pre,105,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Our fishing, camping, and watercraft recreation businesses saw strong sales throughout the year, and our diving business began to recover in the third and fourth quarters.",0.999995025,33.53058001,0
JOUT,2021,4,2060.203,Pre,106,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"During our fiscal fourth quarter, total company net sales were $166 million, which was an increase versus last year's strong quarter.",0.999999894,34.5305799,0
JOUT,2021,4,2076.895,Pre,107,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Overall, as people's desire to spend time outdoors continued to fuel demand, our performance this year reflects the value of our sustained focus and investment in translating deep, rich consumer insights into innovative products that deliver the best outdoor experience possible.",0.999999783,35.53057968,0
JOUT,2021,4,2088.116,Pre,108,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In fishing, our largest business, robust demand across all product lines, continued throughout the year as anglers looked at Johnson Outdoors for the best fishing experiences possible.",0.999999993,36.53057968,0
JOUT,2021,4,2105.684,Pre,109,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In our hummingbird brand, our most recent innovation, the award-winning Mega Live Imaging, delivers the clarity and detail of mega imaging in live action, allowing anglers to see fish and structure in real time, even watching fish on screen as they move into bites and anglers' lures.",0.999991687,37.53057136,0
JOUT,2021,4,2125.089,Pre,110,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"With the release of Mega Live, anglers have access to the most complete package of industry-leading technologies and products offered in our One Boat network platform, which enables our Hummingbird and Minn Kota products to work together in unison, giving anglers an effortless command of their boat.",0.999955248,38.53052661,0
JOUT,2021,4,2131.274,Pre,111,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"And for some anglers, fishing is an all-weather sport, and Hummingbird is also a leader in ice fishing technology.",0.945737143,39.47626375,0
JOUT,2021,4,2155.334,Pre,112,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"MegaLive imaging gives ice anglers the ability to see fish moving below the ice in real time and reacting to the lure, and Mega360 allows ice anglers to quickly understand what structure is under the ice so they can more easily locate productive fishing holes.",0.995482566,40.47174632,0
JOUT,2021,4,2161.719,Pre,113,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In Minn Kota, the award-winning Raptor Shallow Water Anchor continues to do well in its first full year on the market.",0.999999969,41.47174629,0
JOUT,2021,4,2177.427,Pre,114,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"The Raptor has two industry leading first technologies, auto bottom mode, which detects bottom density to determine the right anchoring force and active anchoring, which continuously monitors anchoring force and adjusts automatically for stable bottom pinning.",0.001384361,41.47313065,0
JOUT,2021,4,2184.651,Pre,115,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"And in trolling motors with a strong heritage of innovation, quality and durability, Minn Kota is the industry leader.",0.999999992,42.47313064,0
JOUT,2021,4,2195.768,Pre,116,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In watercraft recreation, our fishing kayak segment continues to grow and we've outpaced the strong market with the ongoing enthusiasm for our innovative sportsman line that we launched last year.",0.999999947,43.47313059,0
JOUT,2021,4,2209.826,Pre,117,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Both retailers and consumers are enthusiastic about the innovation, and our Sportsman Autopilot 136 motorized fishing kayak was recently awarded Paddling Magazine's Best Fishing Boat for 2022.",0.999999889,44.47313048,0
JOUT,2021,4,2221.583,Pre,118,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Old Town Sportsman Autopilot 136 leverages the game-changing SpotLock technology from its sister brand, Minn Kota, to hold position while anglers fish.",0.657595429,45.13072591,0
JOUT,2021,4,2233.507,Pre,119,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"From the award-winning autopilot motorized fishing kayak to the versatile pedal-powered sportsman salty kayak, the sportsman line offers a watercraft for anglers in any type of water.",0.00990342,45.14062933,0
JOUT,2021,4,2237.768,Pre,120,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In camping, cooking continues to be an integral part of camping experience.",8.03E-05,45.1407096,0
JOUT,2021,4,2261.245,Pre,121,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Reducing weight on the trail is critical for backpackers, and the Stash is the lightest all-in-one backpacking stove system that Jetboil, the technology leader in portable outdoor cooking systems, has ever made.",0.450816928,45.59152652,0
JOUT,2021,4,2291.509,Pre,122,Helen Johnson-Leopold,Chairman and Chief Executive Officer,We remain focused on these efforts along with sustained innovation to ensure Scuba Pro's position as the most trusted dive brand in the world.,0.999997225,46.59152375,0
JOUT,2021,4,2305.32,Pre,123,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"While the ongoing global supply chain environment remains challenging and unpredictable, we have taken the time to understand opportunities and have invested in capacity and additional tools to help us manage our supply chain.",-0.825005526,45.76651822,0
JOUT,2021,4,2311.241,Pre,124,Helen Johnson-Leopold,Chairman and Chief Executive Officer,We remain focused on continuing to work hard to manage supply chain issues and fill orders.,0.828110316,46.59462854,0
JOUT,2021,4,2323.144,Pre,125,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In summary, we had an exceptional year which wouldn't have been possible without the hard work and dedication of our employees who worked tirelessly to meet the incredible demand for our product.",0.999999953,47.59462849,0
JOUT,2021,4,2352.355,Pre,126,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"As we continue to navigate the challenges ahead, our company purpose, which is to inspire people to get out there to experience and value the great outdoors for generations to come, continues to guide everything we do, and we remain committed to investing in our key strategic drivers, understanding our consumer, sustaining innovation leadership, identifying new sources and paths of growth in our markets, and continually optimizing our digital consumer experience.",0.999860346,48.59448884,0
JOUT,2021,4,2369.276,Pre,127,Helen Johnson-Leopold,Chairman and Chief Executive Officer,Now I'll turn the call over to Dave for a review of the financial highlights.,-0.000972802,48.59351604,0
JOUT,2021,4,2371.078,Pre,128,David Johnson,Vice President and Chief Financial Officer,"Thank you, Helen.",0.070960288,48.66447632,0
JOUT,2021,4,2371.978,Pre,129,David Johnson,Vice President and Chief Financial Officer,"Good morning, everyone.",0.500621597,49.16509792,0
JOUT,2021,4,2375.26,Pre,130,David Johnson,Vice President and Chief Financial Officer,I want to highlight a few items from the quarter of the year.,-0.000492463,49.16460546,0
JOUT,2021,4,2380.674,Pre,131,David Johnson,Vice President and Chief Financial Officer,"As Helen mentioned, we had continued strong demand in three of our four businesses through fiscal 2021.",0.999999996,50.16460545,0
JOUT,2021,4,2390.312,Pre,132,David Johnson,Vice President and Chief Financial Officer,"Like the challenging supply environment that many companies are operating in, we're facing ongoing disruptions in our supply chain that must be managed on a daily basis.",-0.999976466,49.16462899,0
JOUT,2021,4,2400.44,Pre,133,David Johnson,Vice President and Chief Financial Officer,"We've taken action to mitigate our supply chain challenges, including finding alternative sources and doing everything possible to secure inventory and raw components to fill demand.",0.906799416,50.0714284,0
JOUT,2021,4,2408.056,Pre,134,David Johnson,Vice President and Chief Financial Officer,"Total inventory levels are higher than last year by 71%, and raw material inventory is up by 100%.",0.99927536,51.07070376,0
JOUT,2021,4,2414.011,Pre,135,David Johnson,Vice President and Chief Financial Officer,"In addition, we've invested in adding capacity and incremental resources where appropriate.",0.031061017,51.10176478,0
JOUT,2021,4,2422.375,Pre,136,David Johnson,Vice President and Chief Financial Officer,"Despite higher raw material and freight costs, gross margins only dip slightly due to volume efficiencies and favorable product mix.",0.998228252,52.09999303,0
JOUT,2021,4,2429.919,Pre,137,David Johnson,Vice President and Chief Financial Officer,"Now, in the near term, we expect gross margins to be pressured due to supply chain issues, and we're taking appropriate mitigation actions.",-0.99999961,51.09999342,0
JOUT,2021,4,2443.965,Pre,138,David Johnson,Vice President and Chief Financial Officer,"Operating expenses were $28.9 million higher versus the prior year due to largely volume-related expenses, as well as increased headcount and people costs, but it declined as a percentage of sales versus fiscal 2020.",0.867155991,51.96714941,0
JOUT,2021,4,2449.036,Pre,139,David Johnson,Vice President and Chief Financial Officer,"Net income for the year was $83.4 million, up 51% from the prior fiscal quarter.",0.999999632,52.96714905,0
JOUT,2021,4,2451.187,Pre,140,David Johnson,Vice President and Chief Financial Officer,The effective tax rate is 26.2% compared to last year's rate of 25.1%.,-3.85E-05,52.96711059,0
JOUT,2021,4,2453.798,Pre,141,David Johnson,Vice President and Chief Financial Officer,"Next year, we expect the tax rate to be in the mid-20s.",-3.70E-05,52.96707355,0
JOUT,2021,4,2469.984,Pre,142,David Johnson,Vice President and Chief Financial Officer,"Looking ahead, demand remains healthy, and we're focused on managing ongoing supply chain pressures, including maintaining higher-than-normal inventory levels to meet demand.",0.999999233,53.96707278,0
JOUT,2021,4,2480.993,Pre,143,David Johnson,Vice President and Chief Financial Officer,"Our strong balance sheet and healthy cash position continues to enable us to invest in strategic opportunities to strengthen the business, while consistently paying dividends to our shareholders.",0.999999994,54.96707277,0
