tic,year,quarter,timestamp_p,section,section_id,speaker_name_P,speaker_title_P,presentation_text,finberttone_expected_value,finberttone_cumulative_tone,finberttone_change_point
AAPL,2021,2,1431.059,Pre,151,Tejas Ghala,"Director, Investor Relations and Corporate Finance",We ask that you limit yourselves to two questions.,-0.002168645,74.35645934,0
AAPL,2021,3,4.55,Pre,1,Operator,Operator,"Good day, and welcome to the Apple Q3 FY 2021 Earnings Conference Call.",0.000839208,0.000839208,0
AAPL,2021,3,6.471,Pre,2,Operator,Operator,Today's call is being recorded.,9.39E-05,0.000933126,0
AAPL,2021,3,13.773,Pre,3,Operator,Operator,"At this time, for opening remarks and introductions, I would like to turn the call over to Tejas Ghala, Director, Investor Relations and Corporate Finance.",-0.001305964,-0.000372838,0
AAPL,2021,3,14.793,Pre,4,Operator,Operator,Please go ahead.,-0.007251452,-0.00762429,0
AAPL,2021,3,16.694,Pre,5,Tejas Ghala,"Director, Investor Relations and Corporate Finance",Thank you.,0.159266192,0.151641902,0
AAPL,2021,3,19.074,Pre,6,Tejas Ghala,"Director, Investor Relations and Corporate Finance","Good afternoon, and thank you for joining us.",0.423927274,0.575569176,0
AAPL,2021,3,24.576,Pre,7,Tejas Ghala,"Director, Investor Relations and Corporate Finance","Speaking first today is Apple CEO Tim Cook, and he'll be followed by CFO Luca Maestri.",-3.12E-06,0.57556606,0
AAPL,2021,3,27.797,Pre,8,Tejas Ghala,"Director, Investor Relations and Corporate Finance","After that, we'll open the call to questions from analysts.",-6.34E-05,0.57550268,0
AAPL,2021,3,52.679,Pre,9,Tejas Ghala,"Director, Investor Relations and Corporate Finance","Please note that some of the information you'll hear during our discussion today will consist of forward-looking statements, including without limitation, those regarding revenue, gross margin, operating expenses, other income and expenses, taxes, capital allocation, and future business outlook, including the potential impact of COVID-19 on the company's business and results of operations.",-0.001043205,0.574459475,0
AAPL,2021,3,60.281,Pre,10,Tejas Ghala,"Director, Investor Relations and Corporate Finance",These statements involve risks and uncertainties that may cause actual results or trends to differ materially from our forecast.,-0.126272535,0.44818694,0
AAPL,2021,3,73.911,Pre,11,Tejas Ghala,"Director, Investor Relations and Corporate Finance","For more information, please refer to the risk factors discussed in Apple's most recently filed annual report on Form 10-K and the Form 8-K filed with the SEC today, along with the associated press release.",-0.004192028,0.443994912,0
AAPL,2021,3,81.417,Pre,12,Tejas Ghala,"Director, Investor Relations and Corporate Finance",Apple assumes no obligation to update any forward-looking statements or information which speak as of their respective dates.,-0.000160973,0.443833939,0
AAPL,2021,3,85.08,Pre,13,Tejas Ghala,"Director, Investor Relations and Corporate Finance",I'd like to now turn the call over to Tim for introductory remarks.,-0.000528699,0.44330524,0
AAPL,2021,3,86.623,Pre,14,Tim Cook,CEO,"Thanks, Tejas.",0.012763655,0.456068895,0
AAPL,2021,3,88.205,Pre,15,Tim Cook,CEO,"Good afternoon, everyone.",0.238991696,0.695060591,0
AAPL,2021,3,99.394,Pre,16,Tim Cook,CEO,"Today, Apple is reporting a very strong quarter with double-digit revenue growth across our product and services categories and in every geographic segment.",0.999999998,1.695060588,1
AAPL,2021,3,118.998,Pre,17,Tim Cook,CEO,"We set a new June quarter revenue record of $81.4 billion, up 36% from last year, and the vast majority of markets we track grew double-digits with especially strong growth in emerging markets including India, Latin America, and Vietnam.",0.999999998,2.695060586,0
AAPL,2021,3,127.905,Pre,18,Tim Cook,CEO,"Total retail sales also set a June quarter record, and almost all of our retail stores have now opened their doors.",0.999999996,3.695060582,0
AAPL,2021,3,141.536,Pre,19,Tim Cook,CEO,"This quarter saw a growing sense of optimism from consumers in the United States and around the world, driving renewed hope for a better future and for all that innovation can make possible.",0.999999419,4.695060001,0
AAPL,2021,3,149.834,Pre,20,Tim Cook,CEO,"But as the last 18 months have demonstrated many times before, progress made is not progress guaranteed.",-0.543945126,4.151114875,0
AAPL,2021,3,161.636,Pre,21,Tim Cook,CEO,An uneven recovery to the pandemic and a Delta variant surging in many countries around the world have shown us once again that the road to recovery will be a winding one.,-0.999990039,3.151124835,0
AAPL,2021,3,172.298,Pre,22,Tim Cook,CEO,"In the midst of that enduring adversity, we are especially humbled that our technology has continued to play a key role in keeping our customers connected.",0.997479846,4.148604682,0
AAPL,2021,3,183.496,Pre,23,Tim Cook,CEO,"Just last month, it was great to be back with our teams and customers for the opening of our newest retail store in Los Angeles, Apple Tower Theater.",0.983121948,5.13172663,0
AAPL,2021,3,195.926,Pre,24,Tim Cook,CEO,It was a hopeful reminder of the energy and sense of community shared space's brain and how appreciative we all are now of the simple privilege of talking to one another face-to-face.,0.838143761,5.96987039,0
AAPL,2021,3,209.265,Pre,25,Tim Cook,CEO,"As we look forward to more in-person interactions in the future, we're doubling down on innovation and doing all we can to help chart a course to a healthier and more equitable world.",0.999924155,6.969794545,0
AAPL,2021,3,218.229,Pre,26,Tim Cook,CEO,"I'll have more to say about our work in those areas a bit later on, but first let's turn to our product and services categories.",-6.61E-06,6.969787933,0
AAPL,2021,3,232.017,Pre,27,Tim Cook,CEO,"For iPhone, this quarter saw very strong double-digit growth in each geographic segment, and we continue to be heartened by our customers' response to the iPhone 12 lineup.",0.999999806,7.969787739,0
AAPL,2021,3,244.637,Pre,28,Tim Cook,CEO,"We're only in the early innings of 5G, but already its incredible performance and speed have made a significant impact on how people can get the most out of our technology.",0.999998234,8.969785972,0
AAPL,2021,3,256.668,Pre,29,Tim Cook,CEO,"Customers love iPhone 12 for its super fast 5G speed, A14 Bionic chip, and Adobe Vision camera never seen before in a phone.",0.00218819,8.971974162,0
AAPL,2021,3,263.921,Pre,30,Tim Cook,CEO,"Users continue to rely on iPad and Mac to work, learn, create, and connect.",-6.20E-05,8.971912135,0
AAPL,2021,3,271.886,Pre,31,Tim Cook,CEO,"iPad had its highest June quarter in nearly a decade, while Mac set an all-time June quarter record.",0.999999988,9.971912123,0
AAPL,2021,3,281.891,Pre,32,Tim Cook,CEO,"We've seen a great response to the new iMac and iPad Pro, both powered by the M1 chip's exceptional speed and power-efficient performance.",0.999999994,10.97191212,0
AAPL,2021,3,289.462,Pre,33,Tim Cook,CEO,The iMac's remarkable thin design and vibrant colors have made it a favorite for users everywhere.,0.999998665,11.97191078,0
AAPL,2021,3,301.769,Pre,34,Tim Cook,CEO,"And the iPad continues to be an incredibly versatile tool in our user's toolbox, inspiring creativity and connection and keeping us entertained and productive in equal measure.",0.999998965,12.97190975,0
AAPL,2021,3,317.345,Pre,35,Tim Cook,CEO,"It was another very strong quarter for wearables, home, and accessories, which set a new June quarter record while helping people find more ways to stay entertained, healthy, and connected at home and on the go.",0.999999991,13.97190974,0
AAPL,2021,3,324.706,Pre,36,Tim Cook,CEO,Apple Watch remains a go-to choice for users to stay on top of their health and reach their fitness goals.,0.960280145,14.93218988,0
AAPL,2021,3,336.408,Pre,37,Tim Cook,CEO,"And our newest accessory, AirTag, began shipping to an enthusiastic response from customers, making the Find My network more useful than ever while protecting user privacy.",0.999999853,15.93218974,0
AAPL,2021,3,339.269,Pre,38,Tim Cook,CEO,Turning to services.,-0.001457586,15.93073215,0
AAPL,2021,3,346.546,Pre,39,Tim Cook,CEO,which set a new all-time revenue record as we continue to roll out innovative new features and programming.,0.999999992,16.93073214,0
AAPL,2021,3,361.53,Pre,40,Tim Cook,CEO,"We're proud to be the recipients of 35 Emmy nominations this year, which speaks to the quality of our programming and an enthusiastic reception from customers and critics alike.",0.999999996,17.93073214,0
AAPL,2021,3,369.372,Pre,41,Tim Cook,CEO,Apple TV Plus users are loving series like Mythic Quest and anticipating groundbreaking films like Coda.,3.26E-06,17.9307354,0
AAPL,2021,3,371.536,Pre,42,Tim Cook,CEO,which premieres next month.,0.000143568,17.93087896,0
AAPL,2021,3,384.664,Pre,43,Tim Cook,CEO,"And of course, Ted Lasso kicked off Season 2 just last week and continues to win over viewers with its heartwarming message about the power of community, compassion, and hope.",0.999994586,18.93087355,0
AAPL,2021,3,396.192,Pre,44,Tim Cook,CEO,"We also introduced Apple Podcast Subscriptions, a global marketplace for users to discover exclusive content and support their favorite creators.",0.024861312,18.95573486,0
AAPL,2021,3,410.974,Pre,45,Tim Cook,CEO,"And we launched Spatial Audio for Apple Music, a cinematic listening experience that promises to change how music fans listen and musicians create even more immersive, layered, and beautiful songs.",0.188747508,19.14448237,0
AAPL,2021,3,415.838,Pre,46,Tim Cook,CEO,"Last month, we shared many exciting new features at WWDC.",0.565979817,19.71046219,0
AAPL,2021,3,425.146,Pre,47,Tim Cook,CEO,But more powerful than any of them was the incredible showing of developers from all walks of life and around the world.,0.999999684,20.71046187,0
AAPL,2021,3,443.384,Pre,48,Tim Cook,CEO,"The new tools we announce will help developers harness cutting-edge technologies like augmented reality, reach new users and customize their experience on the App Store, or learn to update or invent an app with Swift, Apple's powerful and intuitive programming language.",0.999489672,21.70995154,0
AAPL,2021,3,459.973,Pre,49,Tim Cook,CEO,"Today's investments in education and coding translate to tomorrow's small businesses and groundbreaking new apps, the next act of an app economy already creating jobs and opportunity around the world.",0.997033809,22.70698535,0
AAPL,2021,3,472.005,Pre,50,Tim Cook,CEO,"In June, a new study by the Analysis Group found that it was another record year for App Store developers whose combined billings and sales increased by 24% to $643 billion in 2020.",0.999999989,23.70698534,0
AAPL,2021,3,488.531,Pre,51,Tim Cook,CEO,"The app economy continues to be an incredible engine of prosperity and opportunity, fueled by the ceaseless striving of developers to make apps that enrich people's lives.",0.999999981,24.70698532,0
AAPL,2021,3,509.395,Pre,52,Tim Cook,CEO,"Much like the developer community, we are diehard optimists about technology's potential to help people live happier, healthier, and more fulfilled lives, goals that shine through with powerful new updates coming to iOS, iPadOS, macOS, and watchOS this fall.",0.999997962,25.70698328,0
AAPL,2021,3,528.094,Pre,53,Tim Cook,CEO,"That begins with innovative new features that help users stay connected with one another, like share play and spatial audio for FaceTime, or disconnect when they need a break, like focus, which limits distracting notifications when you're winding down for bed or concentrating at work.",0.244619654,25.95160294,0
AAPL,2021,3,543.047,Pre,54,Tim Cook,CEO,"And new productivity features make iPad an even more useful tool for multitasking, helping users navigate across apps, split their screen, or use Quick Note to capture a thought the moment inspiration strikes.",0.99979174,26.95139468,0
AAPL,2021,3,554.534,Pre,55,Tim Cook,CEO,"In the health space, our new health sharing feature will make it easier than ever to securely share your health data with loved ones.",0.999776826,27.9511715,0
AAPL,2021,3,568.524,Pre,56,Tim Cook,CEO,"That includes new capabilities like walking steadiness, which uses sensors to assess user stability doing everyday tasks and recommends exercises to improve stability and avoid a fall.",0.858043883,28.80921539,0
AAPL,2021,3,579.271,Pre,57,Tim Cook,CEO,"In the belief that privacy is a fundamental human right, we shared new features in iOS 15 that continue to drive our progress forward.",0.999968475,29.80918386,0
AAPL,2021,3,593.334,Pre,58,Tim Cook,CEO,"From mail privacy protection, which stops invisible pixels in an email from tracking your mail activity, to app privacy report, which helps users check on the apps they've granted permission to use their personal data.",0.973165152,30.78234901,0
AAPL,2021,3,600.986,Pre,59,Tim Cook,CEO,We also introduced some incredible next generation technologies coming to the accessibility space.,0.91907306,31.70142207,0
AAPL,2021,3,622.039,Pre,60,Tim Cook,CEO,"From assistive touch, which helps people with limb differences navigate Apple Watch, to new voiceover capabilities to help blind and low vision users, accessibility remains a bedrock principle for us in the simple belief that the best technology for the world should be the best technology for everyone.",0.999999811,32.70142188,0
AAPL,2021,3,633.517,Pre,61,Tim Cook,CEO,"But the responsibility to be a force for good in the lives of others extends beyond the technology we make, so the teachers and students shaping our future.",0.061108216,32.7625301,0
AAPL,2021,3,653.834,Pre,62,Tim Cook,CEO,"This quarter, as part of our racial equity and justice initiative, we awarded innovation grants to engineering schools at four historically black colleges and universities to expand their coursework, scholarships, and internship opportunities in hardware engineering and silicon chip design.",0.991517498,33.7540476,0
AAPL,2021,3,667.094,Pre,63,Tim Cook,CEO,"We see education as a great equalizing force, and we're more dedicated than ever to supporting the educators, advocates, and students lighting the path and leading the way.",0.999830116,34.75387771,0
AAPL,2021,3,675.278,Pre,64,Tim Cook,CEO,That includes the 350 SWIFT Student Challenge winners we recognize at this year's WWDC.,0.00596093,34.75983864,0
AAPL,2021,3,693.04,Pre,65,Tim Cook,CEO,"If you ever need a dose of hope or inspiration, I can't say enough about our student scholarship winners whose apps bring so much good into the world, from teaching other young people to code to helping volunteers deliver groceries to people at high risk of COVID-19.",0.065925031,34.82576367,0
AAPL,2021,3,709.13,Pre,66,Tim Cook,CEO,Young people's innovations remind us that our collective future is bound up in the next generation's passion for solving global challenges and of the responsibility we have to join them in building a better world.,0.999985033,35.82574871,0
AAPL,2021,3,719.574,Pre,67,Tim Cook,CEO,"Turning to our own backyards, We're continuing to press forward in our efforts to help bring more affordable housing to the Bay Area and across California.",0.79736082,36.62310953,0
AAPL,2021,3,731.499,Pre,68,Tim Cook,CEO,This month we shared that we've contributed more than $1 billion to help first-time homeowners and construct thousands of new affordable housing units across the state.,0.007529897,36.63063943,0
AAPL,2021,3,740.803,Pre,69,Tim Cook,CEO,And we're continuing to stay focused on supporting the global response to the pandemic and delivering the best products and services for people.,0.999976361,37.63061579,0
AAPL,2021,3,762.356,Pre,70,Tim Cook,CEO,"Our greatest source of inspiration isn't technology itself, but how people use it in their own lives, in ways great and small, to write a novel or to read one, to care for an ailing patient or see a doctor virtually, to track their heart rate on a jog or to train for the Olympics.",0.001013791,37.63162958,0
AAPL,2021,3,778.521,Pre,71,Tim Cook,CEO,"Every day, I'm grateful for the dedication of our teams to the simple mission of creating technology that improves people's lives And I want to thank everyone at Apple for the purpose and passion they bring to that mission.",0.999999589,38.63162917,0
AAPL,2021,3,784.404,Pre,72,Tim Cook,CEO,"With that, I'll hand it over to Luca for a deeper dive on our performance this quarter.",-0.000482682,38.63114648,0
AAPL,2021,3,786.825,Pre,73,Luca Maestri,CFO,"Thank you, Tim.",0.046782458,38.67792894,0
AAPL,2021,3,787.965,Pre,74,Luca Maestri,CFO,"Good afternoon, everyone.",0.238991696,38.91692064,0
AAPL,2021,3,801.171,Pre,75,Luca Maestri,CFO,"We are very pleased to report record June quarter financial results, which reflect the importance of our products and services in our customers' lives and our strong underlying operating performance.",0.999999996,39.91692063,0
AAPL,2021,3,811.995,Pre,76,Luca Maestri,CFO,"Our revenue reached a June quarter record of $81.4 billion, an increase of nearly $22 billion, or 36%, from a year ago.",0.999999896,40.91692053,0
AAPL,2021,3,824.524,Pre,77,Luca Maestri,CFO,"We grew double digits in each of our product categories with an all-time record for services and June quarter records for iPhone, Mac, and wearables, home, and accessories.",0.999999992,41.91692052,0
AAPL,2021,3,833.033,Pre,78,Luca Maestri,CFO,"We also set new June quarter records in every geographic segment, with very strong double-digit growth in each one of them.",0.999999996,42.91692052,0
AAPL,2021,3,841.578,Pre,79,Luca Maestri,CFO,"Products revenue was a June quarter record of 63.9 billion, up 37% over a year ago.",0.999999998,43.91692052,0
AAPL,2021,3,852.544,Pre,80,Luca Maestri,CFO,"This level of sales performance, combined with the unmatched loyalty of our customers, drove our installed base of active devices to a new all-time record.",0.999999985,44.9169205,0
AAPL,2021,3,863.701,Pre,81,Luca Maestri,CFO,"Our services had an all-time revenue record of $17.5 billion, up 33% over a year ago, with June quarter records in each geographic segment.",0.999999998,45.9169205,0
AAPL,2021,3,877.854,Pre,82,Luca Maestri,CFO,"Company gross margin was 43.3%, up 80 basis points from last quarter, driven by cost savings and a higher mix of services, partially offset by seasonal loss of leverage.",0.999999673,46.91692017,0
AAPL,2021,3,889.459,Pre,83,Luca Maestri,CFO,"Products gross margin was 36%, down 10 basis points sequentially, a seasonal loss of leverage was almost entirely offset by cost savings.",-0.999999813,45.91692036,0
AAPL,2021,3,898.801,Pre,84,Luca Maestri,CFO,"Services gross margin was 69.8%, down 30 basis points sequentially, mainly due to a different mix.",-0.999995862,44.9169245,0
AAPL,2021,3,912.724,Pre,85,Luca Maestri,CFO,"Net income of $21.7 billion, diluted earnings per share of $1.30, and operating cash flow of $21.1 billion were all June quarter records by a wide margin.",0.999999753,45.91692425,0
AAPL,2021,3,917.105,Pre,86,Luca Maestri,CFO,Let me get into more detail for each of our revenue categories.,1.12E-06,45.91692537,0
AAPL,2021,3,930.011,Pre,87,Luca Maestri,CFO,"iPhone revenue set a June quarter record of $39.6 billion, growing 50% year over year and exceeding our own expectations, as the iPhone 12 family continued to be in very high demand.",0.999999996,46.91692537,0
AAPL,2021,3,940.555,Pre,88,Luca Maestri,CFO,"Performance was consistently strong across the world, and we grew very strong double digits in each geographic segment, setting June quarter records in most markets we track.",0.999999998,47.91692537,0
AAPL,2021,3,950.032,Pre,89,Luca Maestri,CFO,Our active installed base of iPhones reached a new all-time high thanks to the exceptional loyalty of our customer base and the strength of our ecosystem.,0.99999999,48.91692536,0
AAPL,2021,3,961.297,Pre,90,Luca Maestri,CFO,"In the US, the latest survey of consumers from 451 Research indicates iPhone customer satisfaction of 97% for the iPhone 12 family.",0.687014948,49.6039403,0
AAPL,2021,3,976.79,Pre,91,Luca Maestri,CFO,"Turning to services, as I mentioned, we reached an all-time revenue record of $17.5 billion with all-time records for cloud services, music, video, advertising, and payment services, and June quarter records for the App Store and AppleCare.",0.999999893,50.6039402,0
AAPL,2021,3,993.296,Pre,92,Luca Maestri,CFO,"Our newest service offerings, Apple TV+, Apple Arcade, Apple News+, Apple Card, Apple Fitness+, as well as the Apple One bundle, continue to scale across users, content, and features, and are contributing to overall services growth.",0.999998245,51.60393844,0
AAPL,2021,3,998.017,Pre,93,Luca Maestri,CFO,The key drivers for our services business all continue to move in the right direction.,0.70450792,52.30844636,0
AAPL,2021,3,1005.001,Pre,94,Luca Maestri,CFO,"First, Our installed base of devices reached an all-time high across each geographic segment.",0.999999488,53.30844585,0
AAPL,2021,3,1019.046,Pre,95,Luca Maestri,CFO,"Second, the number of both transacting and paid accounts on our digital content stores reached a new all-time high during the June quarter in each geographic segment, and paid accounts increased double digits.",0.999999037,54.30844489,0
AAPL,2021,3,1023.728,Pre,96,Luca Maestri,CFO,"Third, paid subscriptions continue to show strong growth.",0.999999994,55.30844488,0
AAPL,2021,3,1029.17,Pre,97,Luca Maestri,CFO,We now have more than 700 million paid subscriptions across the services on our platform.,0.000212533,55.30865741,0
AAPL,2021,3,1039.014,Pre,98,Luca Maestri,CFO,which is up more than 150 million from last year and nearly four times the number of paid subscriptions we had only four years ago.,0.99992323,56.30858064,0
AAPL,2021,3,1048.903,Pre,99,Luca Maestri,CFO,"And finally, we're adding new services that we think our customers will love while also continuing to improve the breadth and quality of our current services offerings.",0.999999983,57.30858063,0
AAPL,2021,3,1062.081,Pre,100,Luca Maestri,CFO,"For example, during WWDC in June, we previewed our new iCloud Plus and Apple Wallet features which we believe will create a more secure and differentiated customer experience.",0.999987859,58.30856848,0
AAPL,2021,3,1073.866,Pre,101,Luca Maestri,CFO,"Wearables, home, and accessories grew 36% year over year to $8.8 billion, setting new June quarter revenue records in every geographic segment.",0.999999997,59.30856848,0
AAPL,2021,3,1078.668,Pre,102,Luca Maestri,CFO,We continue to improve and expand our product offerings in this category.,0.999999737,60.30856822,0
AAPL,2021,3,1091.414,Pre,103,Luca Maestri,CFO,"This quarter, we began shipping our new Apple TV 4K with a redesigned Siri remote and our brand new AirTags, and the customer response to both products has been very strong.",0.999999985,61.3085682,0
AAPL,2021,3,1104.623,Pre,104,Luca Maestri,CFO,"In addition to its outstanding sales performance globally, Apple Watch continues to extend its reach, with nearly 75% of the customers purchasing Apple Watch during the quarter being new to the product.",0.999999994,62.3085682,0
AAPL,2021,3,1119.023,Pre,105,Luca Maestri,CFO,"For Mac, despite supply constraints, we set a June quarter record of $8.2 billion, up 16% over last year, with June quarter revenue records in most markets we track around the world.",0.999999997,63.30856819,0
AAPL,2021,3,1125.127,Pre,106,Luca Maestri,CFO,It is remarkable that the last four quarters for Mac have been its best four quarters ever.,0.999999752,64.30856794,0
AAPL,2021,3,1138.818,Pre,107,Luca Maestri,CFO,"This exceptional level of sales success has been driven by the very enthusiastic customer response to our new Macs, powered by the M1 chip, which we most recently brought to our newly redesigned iMac.",0.999999982,65.30856793,0
AAPL,2021,3,1148.413,Pre,108,Luca Maestri,CFO,"iPad performance was also strong with revenue of $7.4 billion, up 12% in spite of significant supply constraints.",0.999999997,66.30856792,0
AAPL,2021,3,1156.517,Pre,109,Luca Maestri,CFO,"During the quarter, we also started shipping our new iPad Pro powered by the M1 chip, and customer response has been outstanding.",0.99999996,67.30856788,0
AAPL,2021,3,1167.623,Pre,110,Luca Maestri,CFO,"Both iPad and Mac have taken computing to the next level, and when you combine their performance over the last 12 months, they're now the size of a Fortune 50 business.",4.99E-05,67.30861777,0
AAPL,2021,3,1176.04,Pre,111,Luca Maestri,CFO,"thanks to the best product lineups we've ever had, very high levels of customer satisfaction, and a loyal growing install base.",0.999999991,68.30861776,0
AAPL,2021,3,1182.723,Pre,112,Luca Maestri,CFO,"In fact, around half of the customers purchasing Mac and iPad during the quarter were new to that product.",-0.000139152,68.30847861,0
AAPL,2021,3,1190.927,Pre,113,Luca Maestri,CFO,"And in most recent surveys of US consumers from 451 Research, customer satisfaction was 92% for Mac and 95% for iPad.",0.003546734,68.31202534,0
AAPL,2021,3,1204.328,Pre,114,Luca Maestri,CFO,"In enterprise, Our customers are excited about the superior performance, battery life, and security that the new M1 Macs bring.",0.999999996,69.31202534,0
AAPL,2021,3,1217.579,Pre,115,Luca Maestri,CFO,"MassMutual, for example, is offering M1 MacBook Pro to all of its employees and equipping all conference rooms with M1 Mac minis in preparation for return to work.",-1.11E-06,69.31202423,0
AAPL,2021,3,1228.607,Pre,116,Luca Maestri,CFO,"And with its incredible performance and affordable entry price, the MacBook Air with M1 is gaining rapid adoption among many leading enterprise organizations.",0.999999984,70.31202421,0
AAPL,2021,3,1249.674,Pre,117,Luca Maestri,CFO,"Italgas, Italy's largest natural gas company, which will soon be using its extensive network to distribute renewable gases, is replacing every employee's Windows laptop with the new MacBook Air powered by Apple's M1 chip to bring the latest technology to its workforce.",0.002565988,70.3145902,0
AAPL,2021,3,1263.739,Pre,118,Luca Maestri,CFO,"And Grab, Southeast Asia's leading super app that provides transportation, food delivery, and digital payment services is adding M1 MacBook Air to its company-wide M1 Mac deployment.",0.98579471,71.30038491,0
AAPL,2021,3,1268.761,Pre,119,Luca Maestri,CFO,Let me now turn to our cash position.,-0.00066229,71.29972262,0
AAPL,2021,3,1273.684,Pre,120,Luca Maestri,CFO,We ended the quarter with 194 billion in cash plus marketable securities.,-2.71E-07,71.29972235,0
AAPL,2021,3,1281.248,Pre,121,Luca Maestri,CFO,"We retired 3 billion of term debt and increased commercial paper by 3 billion, leaving us with total debt of 122 billion.",1.74E-05,71.29973976,1
AAPL,2021,3,1286.552,Pre,122,Luca Maestri,CFO,"As a result, Net cash was $72 billion at the end of the quarter.",1.91E-05,71.29975887,0
AAPL,2021,3,1295.074,Pre,123,Luca Maestri,CFO,"As our business continued to perform at a very high level, we were also able to return $29 billion to shareholders during the June quarter.",0.999999988,72.29975886,0
AAPL,2021,3,1305.336,Pre,124,Luca Maestri,CFO,This included $3.8 billion in dividends and equivalents and $17.5 billion through open market repurchases of 136 million Apple shares.,1.12E-05,72.29977007,0
AAPL,2021,3,1315.547,Pre,125,Luca Maestri,CFO,We also began a $5 billion accelerated share repurchase program in May resulting in the initial delivery and retirement of 32 million shares.,0.000578787,72.30034886,0
AAPL,2021,3,1327.575,Pre,126,Luca Maestri,CFO,"As we move ahead into the September quarter, I'd like to review our outlook, which includes the types of forward-looking information that Tejas referred to at the beginning of the call.",-3.17E-05,72.30031717,0
AAPL,2021,3,1345.341,Pre,127,Luca Maestri,CFO,"Given the continued uncertainty around the world in the near term, we are not providing revenue guidance, but we are sharing some directional insights, assuming that the COVID-related impacts to our business do not worsen from what we are projecting today for the current quarter.",-0.837229769,71.4630874,0
AAPL,2021,3,1352.786,Pre,128,Luca Maestri,CFO,We expect very strong double-digit year-over-year revenue growth during the September quarter.,0.999999998,72.4630874,0
AAPL,2021,3,1360.751,Pre,129,Luca Maestri,CFO,We expect revenue growth to be lower than our June quarter year-over-year growth of 36% for three reasons.,-0.999999866,71.46308753,0
AAPL,2021,3,1371.141,Pre,130,Luca Maestri,CFO,"First, we expect the foreign exchange impact on our year-over-year growth rate to be three points less favorable than it was during the June quarter.",-0.998544182,70.46454335,0
AAPL,2021,3,1377.385,Pre,131,Luca Maestri,CFO,"Second, we expect our services growth rate to return to a more typical level.",0.999846748,71.4643901,0
AAPL,2021,3,1387.993,Pre,132,Luca Maestri,CFO,The growth rate during the June quarter benefited from a favorable compare as certain services were significantly impacted by the COVID lockdowns a year ago.,0.999999369,72.46438947,0
AAPL,2021,3,1396.359,Pre,133,Luca Maestri,CFO,"And third, we expect supply constraints during the September quarter to be greater than what we experienced during the June quarter.",-0.999903722,71.46448575,0
AAPL,2021,3,1400.162,Pre,134,Luca Maestri,CFO,The constraints will primarily impact iPhone and iPad.,-0.973631838,70.49085391,0
AAPL,2021,3,1404.434,Pre,135,Luca Maestri,CFO,We expect gross margin to be between 41.5% and 42.5%.,-1.10E-05,70.49084294,0
AAPL,2021,3,1412.588,Pre,136,Luca Maestri,CFO,We expect OPEX to be between $11.3 and $11.5 billion.,-4.42E-06,70.49083852,0
AAPL,2021,3,1423.762,Pre,137,Luca Maestri,CFO,"We expect OINE to be around zero, excluding any potential impact from the mark-to-market of minority investments, and our tax rate to be around 16%.",-6.47E-05,70.49077377,0
AAPL,2021,3,1437.915,Pre,138,Luca Maestri,CFO,"Finally, today our Board of Directors has declared a cash dividend of 22 cents per share of common stock payable on August 12, 2021, to shareholders of record as of August 9, 2021.",6.33E-06,70.4907801,0
AAPL,2021,4,4.692,Pre,1,Operator,Conference Call Operator,"Good day, and welcome to the Apple Q4 Fiscal Year 2021 Earnings Conference Call.",0.000962773,0.000962773,0
AAPL,2021,4,6.713,Pre,2,Operator,Conference Call Operator,Today's call is being recorded.,9.39E-05,0.001056691,0
AAPL,2021,4,14.558,Pre,3,Operator,Conference Call Operator,"At this time, for opening remarks and introductions, I would like to turn the call over to Tejas Ghala, Director of Investor Relations and Corporate Finance.",-0.001365404,-0.000308714,0
AAPL,2021,4,15.498,Pre,4,Operator,Conference Call Operator,Please go ahead.,-0.007251452,-0.007560166,0
AAPL,2021,4,17.239,Pre,5,Tejas Ghala,Director of Investor Relations and Corporate Finance,Thank you.,0.159266192,0.151706026,0
AAPL,2021,4,19.741,Pre,6,Tejas Ghala,Director of Investor Relations and Corporate Finance,"Good afternoon, and thank you for joining us.",0.423927274,0.5756333,0
AAPL,2021,4,26.405,Pre,7,Tejas Ghala,Director of Investor Relations and Corporate Finance,"Speaking today first is Apple CEO Tim Cook, and he'll be followed by CFO Luca Maestri.",-2.85E-06,0.57563045,0
AAPL,2021,4,29.627,Pre,8,Tejas Ghala,Director of Investor Relations and Corporate Finance,"After that, we'll open the call to questions from analysts.",-6.34E-05,0.575567071,0
AAPL,2021,4,53.842,Pre,9,Tejas Ghala,Director of Investor Relations and Corporate Finance,"Please note that some of the information you'll hear during our discussion today will consist of forward-looking statements including, without limitation, those regarding revenue, gross margin, operating expenses, other income and expense, taxes, capital allocation, and future business outlook, including the potential impact of COVID-19 on the company's business and results of operations.",-0.00087021,0.574696861,0
AAPL,2021,4,61.317,Pre,10,Tejas Ghala,Director of Investor Relations and Corporate Finance,These statements involve risks and uncertainties that may cause actual results or trends to differ materially from our forecast.,-0.126272535,0.448424325,0
AAPL,2021,4,74.905,Pre,11,Tejas Ghala,Director of Investor Relations and Corporate Finance,"For more information, please refer to the risk factors discussed in Apple's most recently filed annual report on Form 10-K and the Form 8-K filed with the SEC today, along with the associated press release.",-0.004192028,0.444232297,0
AAPL,2021,4,82.049,Pre,12,Tejas Ghala,Director of Investor Relations and Corporate Finance,Apple assumes no obligation to update any forward-looking statements or information which speak as of their respective dates.,-0.000160973,0.444071324,0
